1124,43,43,43,20,20,0.889277,0.0427901,0.900482956,0.038510947,0.911555256,0.034231937,0.911555256,0.034231937,0.872627556,0.079952927
1125,43,43,43,20,20,0.887915,0.0441283,0.89926364,0.039715303,0.91047214,0.035302473,0.91047214,0.035302473,0.87168064,0.080889643
1126,43,43,43,20,20,0.886624,0.045505,0.898108095,0.040954305,0.909445695,0.036403805,0.909445695,0.036403805,0.870783295,0.081853305
1127,43,43,43,20,20,0.885405,0.0469189,0.897017188,0.042226783,0.908476688,0.037534893,0.908476688,0.037534893,0.869936188,0.082843003
1128,43,43,43,20,20,0.88419,0.0483672,0.895930049,0.043530215,0.907511049,0.038693495,0.907511049,0.038693495,0.869092049,0.083856775
1129,43,43,43,20,20,0.88288,0.0498476,0.894758122,0.044862532,0.906470122,0.039877772,0.906470122,0.039877772,0.868182122,0.084893012
1130,43,43,43,20,20,0.881402,0.0513594,0.893436175,0.046223103,0.905295975,0.041087163,0.905295975,0.041087163,0.867155775,0.085951223
1131,43,43,43,20,20,0.879749,0.0529041,0.891958056,0.047613276,0.903983156,0.042322866,0.903983156,0.042322866,0.866008256,0.087032456
1132,43,43,43,20,20,0.877978,0.0544851,0.890374842,0.04903611,0.902577042,0.0435876,0.902577042,0.0435876,0.864779242,0.08813909
1133,43,43,43,20,20,0.876185,0.0561055,0.888772415,0.050494394,0.901153915,0.044883844,0.901153915,0.044883844,0.863535415,0.089273294
1134,43,43,43,20,20,0.874445,0.0577669,0.887217804,0.051989567,0.899773304,0.046212877,0.899773304,0.046212877,0.862328804,0.090436187
1135,43,43,43,20,20,0.872775,0.0594685,0.885726161,0.053520906,0.898448661,0.047574056,0.898448661,0.047574056,0.861171161,0.091627206
1136,43,43,43,20,20,0.871123,0.0612076,0.884251015,0.055085981,0.897138715,0.048965221,0.897138715,0.048965221,0.860026415,0.092844461
1137,43,43,43,20,20,0.869396,0.0629815,0.882709355,0.056682359,0.895769755,0.050384209,0.895769755,0.050384209,0.858830155,0.094086059
1138,43,43,43,20,20,0.867509,0.0647892,0.881025413,0.058309138,0.894274513,0.051830218,0.894274513,0.051830218,0.857523613,0.095351298
1139,43,43,43,20,20,0.865432,0.0666319,0.879172592,0.059967397,0.892629392,0.053304207,0.892629392,0.053304207,0.856086192,0.096641017
1140,43,43,43,20,20,0.863204,0.0685133,0.877185878,0.06166046,0.890865478,0.05480913,0.890865478,0.05480913,0.854545078,0.0979578
1141,43,43,43,20,20,0.860908,0.0704373,0.87513943,0.063391836,0.88904863,0.056348106,0.88904863,0.056348106,0.85295783,0.099304376
1142,43,43,43,20,20,0.858631,0.0724063,0.873110844,0.06516368,0.887247744,0.05792305,0.887247744,0.05792305,0.851384644,0.10068242
1143,43,43,43,20,20,0.856411,0.0744203,0.871133955,0.066975987,0.885492855,0.059533957,0.885492855,0.059533957,0.849851755,0.102091927
1144,43,43,43,20,20,0.854219,0.0764767,0.86918291,0.068826414,0.88376101,0.061178744,0.88376101,0.061178744,0.84833911,0.103531074
1145,43,43,43,20,20,0.851975,0.0785721,0.867186541,0.070711895,0.881989041,0.062854685,0.881989041,0.062854685,0.846791541,0.104997475
1146,43,43,43,20,20,0.849587,0.0807042,0.86506316,0.072630356,0.88010446,0.064559936,0.88010446,0.064559936,0.84514576,0.106489516
1147,43,43,43,20,20,0.846998,0.0828731,0.862762363,0.074581881,0.878062563,0.066294571,0.878062563,0.066294571,0.843362763,0.108007261
1148,43,43,43,20,20,0.844217,0.085082,0.860292504,0.076569342,0.875870804,0.068061142,0.875870804,0.068061142,0.841449104,0.109552942
1149,43,43,43,20,20,0.841307,0.0873352,0.857709863,0.078596599,0.873579163,0.069863079,0.873579163,0.069863079,0.839448463,0.111129559
1150,43,43,43,20,20,0.838358,0.0896363,0.85509453,0.080666883,0.87125873,0.071703253,0.87125873,0.071703253,0.83742293,0.112739623
1151,43,43,43,20,20,0.835431,0.0919866,0.852500677,0.082781354,0.868957577,0.073582694,0.868957577,0.073582694,0.835414477,0.114384034
1152,43,43,43,20,20,0.83253,0.0943845,0.849931859,0.08493856,0.866678859,0.07550011,0.866678859,0.07550011,0.833425859,0.11606166
1153,43,43,43,20,20,0.829595,0.0968263,0.847335012,0.087135159,0.864375512,0.077452529,0.864375512,0.077452529,0.831416012,0.117769899
1154,43,43,43,20,20,0.826536,0.0993084,0.84463074,0.089367901,0.86197714,0.079437061,0.86197714,0.079437061,0.82932354,0.119506221
1155,43,43,43,20,20,0.82327,0.101829,0.841746125,0.091635151,0.859419125,0.081452251,0.859419125,0.081452251,0.827092125,0.121269351
1156,43,43,43,20,20,0.819769,0.10439,0.838657087,0.093938604,0.856680187,0.083499604,0.856680187,0.083499604,0.824703287,0.123060604
